seqnames	start	end	strand	transcript_id	type	source	score	phase	gene_id
chr17	3576	3634	-	ONT17_2060_2853	UTR	NA	NA	NA	NA
chr17	813	1531	-	ONT17_2060_2857	UTR	NA	NA	NA	NA
chr17	1532	1675	-	ONT17_2060_2857	CDS	PacBio	NA	NA	ACTG1
chr17	1675	1769	-	ONT17_2060_2857	intron	PacBio	NA	NA	ACTG1
chr17	1769	1950	-	ONT17_2060_2857	CDS	PacBio	NA	NA	ACTG1
chr17	1950	2030	-	ONT17_2060_2857	intron	PacBio	NA	NA	ACTG1
chr17	2030	2391	-	ONT17_2060_2857	CDS	PacBio	NA	NA	ACTG1
chr17	2391	2413	-	ONT17_2060_2857	intron	PacBio	NA	NA	ACTG1
chr17	2413	2468	-	ONT17_2060_2857	CDS	PacBio	NA	NA	ACTG1
chr17	2468	2745	-	ONT17_2060_2857	intron	PacBio	NA	NA	ACTG1
chr17	2745	2984	-	ONT17_2060_2857	CDS	PacBio	NA	NA	ACTG1
chr17	2984	3074	-	ONT17_2060_2857	intron	PacBio	NA	NA	ACTG1
chr17	3074	3199	-	ONT17_2060_2857	CDS	PacBio	NA	NA	ACTG1
chr17	3200	3202	-	ONT17_2060_2857	UTR	NA	NA	NA	NA
chr17	3202	3576	-	ONT17_2060_2857	intron	NA	NA	NA	NA
chr17	3576	3641	-	ONT17_2060_2857	UTR	NA	NA	NA	NA
chr17	813	1143	-	ONT17_2060_2858	UTR	NA	NA	NA	NA
chr17	1143	1346	-	ONT17_2060_2858	intron	NA	NA	NA	NA
chr17	1346	1531	-	ONT17_2060_2858	UTR	NA	NA	NA	NA
chr17	1532	1675	-	ONT17_2060_2858	CDS	PacBio	NA	NA	ACTG1
chr17	1675	1769	-	ONT17_2060_2858	intron	PacBio	NA	NA	ACTG1
chr17	1769	1950	-	ONT17_2060_2858	CDS	PacBio	NA	NA	ACTG1
chr17	1950	2030	-	ONT17_2060_2858	intron	PacBio	NA	NA	ACTG1
chr17	2030	2468	-	ONT17_2060_2858	CDS	PacBio	NA	NA	ACTG1
chr17	2468	2745	-	ONT17_2060_2858	intron	PacBio	NA	NA	ACTG1
chr17	2745	2984	-	ONT17_2060_2858	CDS	PacBio	NA	NA	ACTG1
chr17	2984	3074	-	ONT17_2060_2858	intron	PacBio	NA	NA	ACTG1
chr17	3074	3199	-	ONT17_2060_2858	CDS	PacBio	NA	NA	ACTG1
chr17	3200	3202	-	ONT17_2060_2858	UTR	NA	NA	NA	NA
chr17	3202	3576	-	ONT17_2060_2858	intron	NA	NA	NA	NA
chr17	3576	3644	-	ONT17_2060_2858	UTR	NA	NA	NA	NA
chr17	821	1531	-	ONT17_2060_2860	UTR	NA	NA	NA	NA
chr17	1532	1675	-	ONT17_2060_2860	CDS	PacBio	NA	NA	ACTG1
chr17	1675	1769	-	ONT17_2060_2860	intron	PacBio	NA	NA	ACTG1
chr17	1769	1950	-	ONT17_2060_2860	CDS	PacBio	NA	NA	ACTG1
chr17	1950	2030	-	ONT17_2060_2860	intron	PacBio	NA	NA	ACTG1
chr17	2030	2468	-	ONT17_2060_2860	CDS	PacBio	NA	NA	ACTG1
chr17	2468	2745	-	ONT17_2060_2860	intron	PacBio	NA	NA	ACTG1
chr17	2745	2790	-	ONT17_2060_2860	CDS	PacBio	NA	NA	ACTG1
chr17	2790	2815	-	ONT17_2060_2860	intron	PacBio	NA	NA	ACTG1
chr17	2815	2984	-	ONT17_2060_2860	CDS	PacBio	NA	NA	ACTG1
chr17	2984	3074	-	ONT17_2060_2860	intron	PacBio	NA	NA	ACTG1
chr17	3074	3199	-	ONT17_2060_2860	CDS	PacBio	NA	NA	ACTG1
chr17	3200	3202	-	ONT17_2060_2860	UTR	NA	NA	NA	NA
chr17	3202	3576	-	ONT17_2060_2860	intron	NA	NA	NA	NA
chr17	3576	3642	-	ONT17_2060_2860	UTR	NA	NA	NA	NA
chr17	813	1155	-	ONT17_2060_2864	UTR	NA	NA	NA	NA
chr17	1155	1315	-	ONT17_2060_2864	intron	NA	NA	NA	NA
chr17	1315	1531	-	ONT17_2060_2864	UTR	NA	NA	NA	NA
chr17	1532	1675	-	ONT17_2060_2864	CDS	PacBio	NA	NA	ACTG1
chr17	1675	1769	-	ONT17_2060_2864	intron	PacBio	NA	NA	ACTG1
chr17	1769	1950	-	ONT17_2060_2864	CDS	PacBio	NA	NA	ACTG1
chr17	1950	2030	-	ONT17_2060_2864	intron	PacBio	NA	NA	ACTG1
chr17	2030	2468	-	ONT17_2060_2864	CDS	PacBio	NA	NA	ACTG1
chr17	2468	2745	-	ONT17_2060_2864	intron	PacBio	NA	NA	ACTG1
chr17	2745	2867	-	ONT17_2060_2864	CDS	PacBio	NA	NA	ACTG1
chr17	2868	2961	-	ONT17_2060_2864	UTR	NA	NA	NA	NA
chr17	813	1531	-	ONT17_2060_2866	UTR	NA	NA	NA	NA
chr17	1532	1597	-	ONT17_2060_2866	CDS	PacBio	NA	NA	ACTG1
chr17	1597	1799	-	ONT17_2060_2866	intron	PacBio	NA	NA	ACTG1
chr17	1799	1950	-	ONT17_2060_2866	CDS	PacBio	NA	NA	ACTG1
chr17	1950	2030	-	ONT17_2060_2866	intron	PacBio	NA	NA	ACTG1
chr17	2030	2468	-	ONT17_2060_2866	CDS	PacBio	NA	NA	ACTG1
chr17	2468	2745	-	ONT17_2060_2866	intron	PacBio	NA	NA	ACTG1
chr17	2745	2984	-	ONT17_2060_2866	CDS	PacBio	NA	NA	ACTG1
chr17	2984	3074	-	ONT17_2060_2866	intron	PacBio	NA	NA	ACTG1
chr17	3074	3199	-	ONT17_2060_2866	CDS	PacBio	NA	NA	ACTG1
chr17	3200	3202	-	ONT17_2060_2866	UTR	NA	NA	NA	NA
chr17	3202	3576	-	ONT17_2060_2866	intron	NA	NA	NA	NA
chr17	3576	3640	-	ONT17_2060_2866	UTR	NA	NA	NA	NA
chr17	816	1001	-	ONT17_2060_2867	UTR	NA	NA	NA	NA
chr17	1002	1028	-	ONT17_2060_2867	CDS	PacBio	NA	NA	ACTG1
chr17	1028	2859	-	ONT17_2060_2867	intron	PacBio	NA	NA	ACTG1
chr17	2859	2984	-	ONT17_2060_2867	CDS	PacBio	NA	NA	ACTG1
chr17	2984	3074	-	ONT17_2060_2867	intron	PacBio	NA	NA	ACTG1
chr17	3074	3199	-	ONT17_2060_2867	CDS	PacBio	NA	NA	ACTG1
chr17	3200	3202	-	ONT17_2060_2867	UTR	NA	NA	NA	NA
chr17	3202	3576	-	ONT17_2060_2867	intron	NA	NA	NA	NA
chr17	3576	3641	-	ONT17_2060_2867	UTR	NA	NA	NA	NA
chr17	813	1163	-	ONT17_2060_2868	UTR	NA	NA	NA	NA
chr17	1164	1171	-	ONT17_2060_2868	CDS	PacBio	NA	NA	ACTG1
chr17	1171	2030	-	ONT17_2060_2868	intron	PacBio	NA	NA	ACTG1
chr17	2030	2468	-	ONT17_2060_2868	CDS	PacBio	NA	NA	ACTG1
chr17	2468	2745	-	ONT17_2060_2868	intron	PacBio	NA	NA	ACTG1
chr17	2745	2984	-	ONT17_2060_2868	CDS	PacBio	NA	NA	ACTG1
chr17	2984	3074	-	ONT17_2060_2868	intron	PacBio	NA	NA	ACTG1
chr17	3074	3199	-	ONT17_2060_2868	CDS	PacBio	NA	NA	ACTG1
chr17	3200	3202	-	ONT17_2060_2868	UTR	NA	NA	NA	NA
chr17	3202	3576	-	ONT17_2060_2868	intron	NA	NA	NA	NA
chr17	3576	3638	-	ONT17_2060_2868	UTR	NA	NA	NA	NA
chr17	813	1171	-	ONT17_2060_2869	UTR	NA	NA	NA	NA
chr17	1171	1321	-	ONT17_2060_2869	intron	NA	NA	NA	NA
chr17	1321	1531	-	ONT17_2060_2869	UTR	NA	NA	NA	NA
chr17	1532	1675	-	ONT17_2060_2869	CDS	PacBio	NA	NA	ACTG1
chr17	1675	1769	-	ONT17_2060_2869	intron	PacBio	NA	NA	ACTG1
chr17	1769	1950	-	ONT17_2060_2869	CDS	PacBio	NA	NA	ACTG1
chr17	1950	2030	-	ONT17_2060_2869	intron	PacBio	NA	NA	ACTG1
chr17	2030	2468	-	ONT17_2060_2869	CDS	PacBio	NA	NA	ACTG1
chr17	2469	2542	-	ONT17_2060_2869	UTR	NA	NA	NA	NA
chr17	2542	2725	-	ONT17_2060_2869	intron	NA	NA	NA	NA
chr17	2725	2984	-	ONT17_2060_2869	UTR	NA	NA	NA	NA
chr17	2984	3074	-	ONT17_2060_2869	intron	NA	NA	NA	NA
chr17	3074	3127	-	ONT17_2060_2869	UTR	NA	NA	NA	NA
chr17	813	1171	-	ONT17_2060_2874	UTR	NA	NA	NA	NA
chr17	1171	1321	-	ONT17_2060_2874	intron	NA	NA	NA	NA
chr17	1321	1531	-	ONT17_2060_2874	UTR	NA	NA	NA	NA
chr17	1532	1675	-	ONT17_2060_2874	CDS	PacBio	NA	NA	ACTG1
chr17	1675	1769	-	ONT17_2060_2874	intron	PacBio	NA	NA	ACTG1
chr17	1769	1950	-	ONT17_2060_2874	CDS	PacBio	NA	NA	ACTG1
chr17	1950	2030	-	ONT17_2060_2874	intron	PacBio	NA	NA	ACTG1
chr17	2030	2441	-	ONT17_2060_2874	CDS	PacBio	NA	NA	ACTG1
chr17	2442	2472	-	ONT17_2060_2874	UTR	NA	NA	NA	NA
chr17	2472	2823	-	ONT17_2060_2874	intron	NA	NA	NA	NA
chr17	2823	2984	-	ONT17_2060_2874	UTR	NA	NA	NA	NA
chr17	2984	3074	-	ONT17_2060_2874	intron	NA	NA	NA	NA
chr17	3074	3202	-	ONT17_2060_2874	UTR	NA	NA	NA	NA
chr17	3202	3576	-	ONT17_2060_2874	intron	NA	NA	NA	NA
chr17	3576	3641	-	ONT17_2060_2874	UTR	NA	NA	NA	NA
chr17	819	1187	-	ONT17_2060_2876	UTR	NA	NA	NA	NA
chr17	1187	1338	-	ONT17_2060_2876	intron	NA	NA	NA	NA
chr17	1338	1531	-	ONT17_2060_2876	UTR	NA	NA	NA	NA
chr17	1532	1675	-	ONT17_2060_2876	CDS	PacBio	NA	NA	ACTG1
chr17	1675	1769	-	ONT17_2060_2876	intron	PacBio	NA	NA	ACTG1
chr17	1769	1950	-	ONT17_2060_2876	CDS	PacBio	NA	NA	ACTG1
chr17	1950	2030	-	ONT17_2060_2876	intron	PacBio	NA	NA	ACTG1
chr17	2030	2468	-	ONT17_2060_2876	CDS	PacBio	NA	NA	ACTG1
chr17	2468	2745	-	ONT17_2060_2876	intron	PacBio	NA	NA	ACTG1
chr17	2745	2984	-	ONT17_2060_2876	CDS	PacBio	NA	NA	ACTG1
chr17	2984	3074	-	ONT17_2060_2876	intron	PacBio	NA	NA	ACTG1
chr17	3074	3199	-	ONT17_2060_2876	CDS	PacBio	NA	NA	ACTG1
chr17	3200	3202	-	ONT17_2060_2876	UTR	NA	NA	NA	NA
chr17	3202	3576	-	ONT17_2060_2876	intron	NA	NA	NA	NA
chr17	3576	3629	-	ONT17_2060_2876	UTR	NA	NA	NA	NA
chr17	815	1699	-	ONT17_2060_2878	UTR	NA	NA	NA	NA
chr17	1700	1703	-	ONT17_2060_2878	CDS	PacBio	NA	NA	ACTG1
chr17	1703	1839	-	ONT17_2060_2878	intron	PacBio	NA	NA	ACTG1
chr17	1839	1950	-	ONT17_2060_2878	CDS	PacBio	NA	NA	ACTG1
chr17	1950	2030	-	ONT17_2060_2878	intron	PacBio	NA	NA	ACTG1
chr17	2030	2468	-	ONT17_2060_2878	CDS	PacBio	NA	NA	ACTG1
chr17	2468	2745	-	ONT17_2060_2878	intron	PacBio	NA	NA	ACTG1
chr17	2745	2984	-	ONT17_2060_2878	CDS	PacBio	NA	NA	ACTG1
chr17	2984	3074	-	ONT17_2060_2878	intron	PacBio	NA	NA	ACTG1
chr17	3074	3199	-	ONT17_2060_2878	CDS	PacBio	NA	NA	ACTG1
chr17	3200	3202	-	ONT17_2060_2878	UTR	NA	NA	NA	NA
chr17	3202	3576	-	ONT17_2060_2878	intron	NA	NA	NA	NA
chr17	3576	3640	-	ONT17_2060_2878	UTR	NA	NA	NA	NA
chr17	823	894	-	ONT17_2060_2880	UTR	NA	NA	NA	NA
chr17	894	919	-	ONT17_2060_2880	intron	NA	NA	NA	NA
chr17	919	1531	-	ONT17_2060_2880	UTR	NA	NA	NA	NA
chr17	1532	1675	-	ONT17_2060_2880	CDS	PacBio	NA	NA	ACTG1
chr17	1675	1769	-	ONT17_2060_2880	intron	PacBio	NA	NA	ACTG1
chr17	1769	1950	-	ONT17_2060_2880	CDS	PacBio	NA	NA	ACTG1
chr17	1950	2030	-	ONT17_2060_2880	intron	PacBio	NA	NA	ACTG1
chr17	2030	2468	-	ONT17_2060_2880	CDS	PacBio	NA	NA	ACTG1
chr17	2468	2745	-	ONT17_2060_2880	intron	PacBio	NA	NA	ACTG1
chr17	2745	2984	-	ONT17_2060_2880	CDS	PacBio	NA	NA	ACTG1
chr17	2984	3074	-	ONT17_2060_2880	intron	PacBio	NA	NA	ACTG1
chr17	3074	3199	-	ONT17_2060_2880	CDS	PacBio	NA	NA	ACTG1
chr17	3200	3202	-	ONT17_2060_2880	UTR	NA	NA	NA	NA
chr17	3202	3576	-	ONT17_2060_2880	intron	NA	NA	NA	NA
chr17	3576	3644	-	ONT17_2060_2880	UTR	NA	NA	NA	NA
chr17	813	1292	-	ONT17_2060_2882	UTR	NA	NA	NA	NA
chr17	1292	1325	-	ONT17_2060_2882	intron	NA	NA	NA	NA
chr17	1325	1531	-	ONT17_2060_2882	UTR	NA	NA	NA	NA
chr17	1532	1675	-	ONT17_2060_2882	CDS	PacBio	NA	NA	ACTG1
chr17	1675	1769	-	ONT17_2060_2882	intron	PacBio	NA	NA	ACTG1
chr17	1769	1950	-	ONT17_2060_2882	CDS	PacBio	NA	NA	ACTG1
chr17	1950	2030	-	ONT17_2060_2882	intron	PacBio	NA	NA	ACTG1
chr17	2030	2468	-	ONT17_2060_2882	CDS	PacBio	NA	NA	ACTG1
chr17	2468	2745	-	ONT17_2060_2882	intron	PacBio	NA	NA	ACTG1
chr17	2745	2984	-	ONT17_2060_2882	CDS	PacBio	NA	NA	ACTG1
chr17	2984	3074	-	ONT17_2060_2882	intron	PacBio	NA	NA	ACTG1
chr17	3074	3199	-	ONT17_2060_2882	CDS	PacBio	NA	NA	ACTG1
chr17	3200	3202	-	ONT17_2060_2882	UTR	NA	NA	NA	NA
chr17	3202	3576	-	ONT17_2060_2882	intron	NA	NA	NA	NA
chr17	3576	3641	-	ONT17_2060_2882	UTR	NA	NA	NA	NA
chr17	813	1171	-	ONT17_2060_2884	UTR	NA	NA	NA	NA
chr17	1171	1321	-	ONT17_2060_2884	intron	NA	NA	NA	NA
chr17	1321	1531	-	ONT17_2060_2884	UTR	NA	NA	NA	NA
chr17	1532	1675	-	ONT17_2060_2884	CDS	PacBio	NA	NA	ACTG1
chr17	1675	1769	-	ONT17_2060_2884	intron	PacBio	NA	NA	ACTG1
chr17	1769	1950	-	ONT17_2060_2884	CDS	PacBio	NA	NA	ACTG1
chr17	1950	2030	-	ONT17_2060_2884	intron	PacBio	NA	NA	ACTG1
chr17	2030	2468	-	ONT17_2060_2884	CDS	PacBio	NA	NA	ACTG1
chr17	2469	2542	-	ONT17_2060_2884	UTR	NA	NA	NA	NA
chr17	2542	2725	-	ONT17_2060_2884	intron	NA	NA	NA	NA
chr17	2725	2984	-	ONT17_2060_2884	UTR	NA	NA	NA	NA
chr17	2984	3074	-	ONT17_2060_2884	intron	NA	NA	NA	NA
chr17	3074	3202	-	ONT17_2060_2884	UTR	NA	NA	NA	NA
chr17	3202	3576	-	ONT17_2060_2884	intron	NA	NA	NA	NA
chr17	3576	3644	-	ONT17_2060_2884	UTR	NA	NA	NA	NA
chr17	813	1531	-	ONT17_2060_2885	UTR	NA	NA	NA	NA
chr17	1532	1611	-	ONT17_2060_2885	CDS	PacBio	NA	NA	ACTG1
chr17	1611	1642	-	ONT17_2060_2885	intron	PacBio	NA	NA	ACTG1
chr17	1642	1675	-	ONT17_2060_2885	CDS	PacBio	NA	NA	ACTG1
chr17	1675	1769	-	ONT17_2060_2885	intron	PacBio	NA	NA	ACTG1
chr17	1769	1950	-	ONT17_2060_2885	CDS	PacBio	NA	NA	ACTG1
chr17	1950	2030	-	ONT17_2060_2885	intron	PacBio	NA	NA	ACTG1
chr17	2030	2468	-	ONT17_2060_2885	CDS	PacBio	NA	NA	ACTG1
chr17	2468	2745	-	ONT17_2060_2885	intron	PacBio	NA	NA	ACTG1
chr17	2745	2984	-	ONT17_2060_2885	CDS	PacBio	NA	NA	ACTG1
chr17	2984	3074	-	ONT17_2060_2885	intron	PacBio	NA	NA	ACTG1
chr17	3074	3199	-	ONT17_2060_2885	CDS	PacBio	NA	NA	ACTG1
chr17	3200	3202	-	ONT17_2060_2885	UTR	NA	NA	NA	NA
chr17	3202	3576	-	ONT17_2060_2885	intron	NA	NA	NA	NA
chr17	3576	3644	-	ONT17_2060_2885	UTR	NA	NA	NA	NA
chr17	813	1171	-	ONT17_2060_2891	UTR	NA	NA	NA	NA
chr17	1171	1321	-	ONT17_2060_2891	intron	NA	NA	NA	NA
chr17	1321	1586	-	ONT17_2060_2891	UTR	NA	NA	NA	NA
chr17	1587	1675	-	ONT17_2060_2891	CDS	PacBio	NA	NA	ACTG1
chr17	1675	1798	-	ONT17_2060_2891	intron	PacBio	NA	NA	ACTG1
chr17	1798	1950	-	ONT17_2060_2891	CDS	PacBio	NA	NA	ACTG1
chr17	1950	2030	-	ONT17_2060_2891	intron	PacBio	NA	NA	ACTG1
chr17	2030	2468	-	ONT17_2060_2891	CDS	PacBio	NA	NA	ACTG1
chr17	2468	2745	-	ONT17_2060_2891	intron	PacBio	NA	NA	ACTG1
chr17	2745	2984	-	ONT17_2060_2891	CDS	PacBio	NA	NA	ACTG1
chr17	2984	3074	-	ONT17_2060_2891	intron	PacBio	NA	NA	ACTG1
chr17	3074	3199	-	ONT17_2060_2891	CDS	PacBio	NA	NA	ACTG1
chr17	3200	3202	-	ONT17_2060_2891	UTR	NA	NA	NA	NA
chr17	3202	3576	-	ONT17_2060_2891	intron	NA	NA	NA	NA
chr17	3576	3642	-	ONT17_2060_2891	UTR	NA	NA	NA	NA
chr17	813	1675	-	ONT17_2060_2894	UTR	NA	NA	NA	NA
chr17	1675	1769	-	ONT17_2060_2894	intron	NA	NA	NA	NA
chr17	1769	1970	-	ONT17_2060_2894	UTR	NA	NA	NA	NA
chr17	1971	2468	-	ONT17_2060_2894	CDS	PacBio	NA	NA	ACTG1
chr17	2469	2862	-	ONT17_2060_2894	UTR	NA	NA	NA	NA
chr17	821	1491	-	ONT17_2060_2895	UTR	NA	NA	NA	NA
chr17	1492	1556	-	ONT17_2060_2895	CDS	PacBio	NA	NA	ACTG1
chr17	1556	1579	-	ONT17_2060_2895	intron	PacBio	NA	NA	ACTG1
chr17	1579	1675	-	ONT17_2060_2895	CDS	PacBio	NA	NA	ACTG1
chr17	1675	1769	-	ONT17_2060_2895	intron	PacBio	NA	NA	ACTG1
chr17	1769	1950	-	ONT17_2060_2895	CDS	PacBio	NA	NA	ACTG1
chr17	1950	2030	-	ONT17_2060_2895	intron	PacBio	NA	NA	ACTG1
chr17	2030	2468	-	ONT17_2060_2895	CDS	PacBio	NA	NA	ACTG1
chr17	2468	2745	-	ONT17_2060_2895	intron	PacBio	NA	NA	ACTG1
chr17	2745	2984	-	ONT17_2060_2895	CDS	PacBio	NA	NA	ACTG1
chr17	2984	3074	-	ONT17_2060_2895	intron	PacBio	NA	NA	ACTG1
chr17	3074	3199	-	ONT17_2060_2895	CDS	PacBio	NA	NA	ACTG1
chr17	3200	3202	-	ONT17_2060_2895	UTR	NA	NA	NA	NA
chr17	3202	3576	-	ONT17_2060_2895	intron	NA	NA	NA	NA
chr17	3576	3644	-	ONT17_2060_2895	UTR	NA	NA	NA	NA
chr17	813	1531	-	ONT17_2060_2896	UTR	NA	NA	NA	NA
chr17	1532	1675	-	ONT17_2060_2896	CDS	PacBio	NA	NA	ACTG1
chr17	1675	1769	-	ONT17_2060_2896	intron	PacBio	NA	NA	ACTG1
chr17	1769	1940	-	ONT17_2060_2896	CDS	PacBio	NA	NA	ACTG1
chr17	1940	2026	-	ONT17_2060_2896	intron	PacBio	NA	NA	ACTG1
chr17	2026	2468	-	ONT17_2060_2896	CDS	PacBio	NA	NA	ACTG1
chr17	2468	2745	-	ONT17_2060_2896	intron	PacBio	NA	NA	ACTG1
chr17	2745	2981	-	ONT17_2060_2896	CDS	PacBio	NA	NA	ACTG1
chr17	2982	2984	-	ONT17_2060_2896	UTR	NA	NA	NA	NA
chr17	2984	3074	-	ONT17_2060_2896	intron	NA	NA	NA	NA
chr17	3074	3126	-	ONT17_2060_2896	UTR	NA	NA	NA	NA
chr17	813	910	-	ONT17_2060_2897	UTR	NA	NA	NA	NA
chr17	910	938	-	ONT17_2060_2897	intron	NA	NA	NA	NA
chr17	938	1531	-	ONT17_2060_2897	UTR	NA	NA	NA	NA
chr17	1532	1675	-	ONT17_2060_2897	CDS	PacBio	NA	NA	ACTG1
chr17	1675	1769	-	ONT17_2060_2897	intron	PacBio	NA	NA	ACTG1
chr17	1769	1950	-	ONT17_2060_2897	CDS	PacBio	NA	NA	ACTG1
chr17	1950	2030	-	ONT17_2060_2897	intron	PacBio	NA	NA	ACTG1
chr17	2030	2468	-	ONT17_2060_2897	CDS	PacBio	NA	NA	ACTG1
chr17	2468	2745	-	ONT17_2060_2897	intron	PacBio	NA	NA	ACTG1
chr17	2745	2984	-	ONT17_2060_2897	CDS	PacBio	NA	NA	ACTG1
chr17	2984	3074	-	ONT17_2060_2897	intron	PacBio	NA	NA	ACTG1
chr17	3074	3199	-	ONT17_2060_2897	CDS	PacBio	NA	NA	ACTG1
chr17	3200	3202	-	ONT17_2060_2897	UTR	NA	NA	NA	NA
chr17	3202	3576	-	ONT17_2060_2897	intron	NA	NA	NA	NA
chr17	3576	3637	-	ONT17_2060_2897	UTR	NA	NA	NA	NA
chr17	813	1171	-	ONT17_2060_2898	UTR	NA	NA	NA	NA
chr17	1171	1321	-	ONT17_2060_2898	intron	NA	NA	NA	NA
chr17	1321	1531	-	ONT17_2060_2898	UTR	NA	NA	NA	NA
chr17	1532	1675	-	ONT17_2060_2898	CDS	PacBio	NA	NA	ACTG1
chr17	1675	1769	-	ONT17_2060_2898	intron	PacBio	NA	NA	ACTG1
chr17	1769	1950	-	ONT17_2060_2898	CDS	PacBio	NA	NA	ACTG1
chr17	1950	2030	-	ONT17_2060_2898	intron	PacBio	NA	NA	ACTG1
chr17	2030	2395	-	ONT17_2060_2898	CDS	PacBio	NA	NA	ACTG1
chr17	2395	2417	-	ONT17_2060_2898	intron	PacBio	NA	NA	ACTG1
chr17	2417	2468	-	ONT17_2060_2898	CDS	PacBio	NA	NA	ACTG1
chr17	2468	2745	-	ONT17_2060_2898	intron	PacBio	NA	NA	ACTG1
chr17	2745	2984	-	ONT17_2060_2898	CDS	PacBio	NA	NA	ACTG1
chr17	2984	3074	-	ONT17_2060_2898	intron	PacBio	NA	NA	ACTG1
chr17	3074	3199	-	ONT17_2060_2898	CDS	PacBio	NA	NA	ACTG1
chr17	3200	3202	-	ONT17_2060_2898	UTR	NA	NA	NA	NA
chr17	3202	3576	-	ONT17_2060_2898	intron	NA	NA	NA	NA
chr17	3576	3640	-	ONT17_2060_2898	UTR	NA	NA	NA	NA
chr17	813	1148	-	ONT17_2060_2902	UTR	NA	NA	NA	NA
chr17	1148	1423	-	ONT17_2060_2902	intron	NA	NA	NA	NA
chr17	1423	1531	-	ONT17_2060_2902	UTR	NA	NA	NA	NA
chr17	1532	1675	-	ONT17_2060_2902	CDS	PacBio	NA	NA	ACTG1
chr17	1675	1769	-	ONT17_2060_2902	intron	PacBio	NA	NA	ACTG1
chr17	1769	1950	-	ONT17_2060_2902	CDS	PacBio	NA	NA	ACTG1
chr17	1950	2030	-	ONT17_2060_2902	intron	PacBio	NA	NA	ACTG1
chr17	2030	2468	-	ONT17_2060_2902	CDS	PacBio	NA	NA	ACTG1
chr17	2468	2745	-	ONT17_2060_2902	intron	PacBio	NA	NA	ACTG1
chr17	2745	2981	-	ONT17_2060_2902	CDS	PacBio	NA	NA	ACTG1
chr17	2982	2983	-	ONT17_2060_2902	UTR	NA	NA	NA	NA
chr17	813	1487	-	ONT17_2060_2903	UTR	NA	NA	NA	NA
chr17	1488	1494	-	ONT17_2060_2903	CDS	PacBio	NA	NA	ACTG1
chr17	1494	1578	-	ONT17_2060_2903	intron	PacBio	NA	NA	ACTG1
chr17	1578	1675	-	ONT17_2060_2903	CDS	PacBio	NA	NA	ACTG1
chr17	1675	1769	-	ONT17_2060_2903	intron	PacBio	NA	NA	ACTG1
chr17	1769	1950	-	ONT17_2060_2903	CDS	PacBio	NA	NA	ACTG1
chr17	1950	2030	-	ONT17_2060_2903	intron	PacBio	NA	NA	ACTG1
chr17	2030	2468	-	ONT17_2060_2903	CDS	PacBio	NA	NA	ACTG1
chr17	2468	2745	-	ONT17_2060_2903	intron	PacBio	NA	NA	ACTG1
chr17	2745	2984	-	ONT17_2060_2903	CDS	PacBio	NA	NA	ACTG1
chr17	2984	3074	-	ONT17_2060_2903	intron	PacBio	NA	NA	ACTG1
chr17	3074	3199	-	ONT17_2060_2903	CDS	PacBio	NA	NA	ACTG1
chr17	3200	3202	-	ONT17_2060_2903	UTR	NA	NA	NA	NA
chr17	3202	3576	-	ONT17_2060_2903	intron	NA	NA	NA	NA
chr17	3576	3644	-	ONT17_2060_2903	UTR	NA	NA	NA	NA
chr17	816	1675	-	ONT17_2060_2905	UTR	NA	NA	NA	NA
chr17	1675	1769	-	ONT17_2060_2905	intron	NA	NA	NA	NA
chr17	1769	1902	-	ONT17_2060_2905	UTR	NA	NA	NA	NA
chr17	1903	1950	-	ONT17_2060_2905	CDS	PacBio	NA	NA	ACTG1
chr17	1950	2030	-	ONT17_2060_2905	intron	PacBio	NA	NA	ACTG1
chr17	2030	2142	-	ONT17_2060_2905	CDS	PacBio	NA	NA	ACTG1
chr17	2142	2165	-	ONT17_2060_2905	intron	PacBio	NA	NA	ACTG1
chr17	2165	2468	-	ONT17_2060_2905	CDS	PacBio	NA	NA	ACTG1
chr17	2468	2745	-	ONT17_2060_2905	intron	PacBio	NA	NA	ACTG1
chr17	2745	2984	-	ONT17_2060_2905	CDS	PacBio	NA	NA	ACTG1
chr17	2984	3074	-	ONT17_2060_2905	intron	PacBio	NA	NA	ACTG1
chr17	3074	3199	-	ONT17_2060_2905	CDS	PacBio	NA	NA	ACTG1
chr17	3200	3202	-	ONT17_2060_2905	UTR	NA	NA	NA	NA
chr17	3202	3576	-	ONT17_2060_2905	intron	NA	NA	NA	NA
chr17	3576	3644	-	ONT17_2060_2905	UTR	NA	NA	NA	NA
chr17	817	1531	-	ONT17_2060_2911	UTR	NA	NA	NA	NA
chr17	1532	1675	-	ONT17_2060_2911	CDS	PacBio	NA	NA	ACTG1
chr17	1675	1769	-	ONT17_2060_2911	intron	PacBio	NA	NA	ACTG1
chr17	1769	1950	-	ONT17_2060_2911	CDS	PacBio	NA	NA	ACTG1
chr17	1950	2030	-	ONT17_2060_2911	intron	PacBio	NA	NA	ACTG1
chr17	2030	2468	-	ONT17_2060_2911	CDS	PacBio	NA	NA	ACTG1
chr17	2468	2745	-	ONT17_2060_2911	intron	PacBio	NA	NA	ACTG1
chr17	2745	2867	-	ONT17_2060_2911	CDS	PacBio	NA	NA	ACTG1
chr17	2868	2907	-	ONT17_2060_2911	UTR	NA	NA	NA	NA
chr17	2907	2934	-	ONT17_2060_2911	intron	NA	NA	NA	NA
chr17	2934	2984	-	ONT17_2060_2911	UTR	NA	NA	NA	NA
